transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,unit_cost,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,stockout_indicator,forecasted_demand,actual_demand
TX-3818,C-14236,P-LIM-317,Limpiapisos 1L,Limpieza,11,4.86,2.38,17/06/2023,MIA-01,Miami,91,33,126,SUP-004,15,73,M,49066,No Registrado,Billetera Digital,Sí,Sin Promoción,Lluvia,No,No,232.9,267.6
TX-3819,C-36039,P-ELE-399,Lámpara LED USB,Electrónica,6,11.91,5.49,21/11/2023,NY-02,Nueva York,86,19,58,SUP-011,15,58,M,23276,Plata,Tarjeta Crédito,No,Sin Promoción,Nieve,No,No,226.9,231.0
TX-3820,C-98125,P-LÁC-418,Queso Mozzarella,Lácteos,11,4.39,2.53,19/08/2023,NY-02,Nueva York,109,21,85,SUP-006,19,28,F,109558,No Registrado,Transferencia,Sí,2x1,Soleado,Sí,No,85.4,99.6
TX-3821,C-45216,P-ELE-707,Funda Celular,Electrónica,11,7.75,3.17,27/04/2023,LA-01,Los Ángeles,101,10,62,SUP-009,13,56,Otro,105557,Bronce,Tarjeta Crédito,No,Sin Promoción,Soleado,Sí,No,359.1,396.1
TX-3822,C-20046,P-LÁC-920,Yogur de Fresa,Lácteos,12,2.75,1.48,11/10/2023,MIA-01,Miami,89,30,102,SUP-004,17,33,F,73118,Oro,Billetera Digital,No,Sin Promoción,Soleado,Sí,No,229.9,265.3
TX-3823,C-71374,P-ELE-548,Teclado USB,Electrónica,2,23.05,11.63,12/07/2023,CHI-02,Chicago,1,21,57,SUP-011,20,25,F,89040,Plata,Transferencia,Sí,Cupón Digital,Lluvia,Sí,Sí,151.9,150.2
TX-3824,C-78520,P-CUI-671,Protector Solar SPF50,Cuidado Personal,9,10.21,5.24,06/04/2023,HOU-01,Houston,20,25,83,SUP-004,17,35,F,46605,Bronce,Tarjeta Débito,Sí,Bundle,Nieve,Sí,No,291.3,345.0
TX-3825,C-77232,P-ALI-323,Atún en Lata,Alimentos,12,1.96,0.94,27/10/2023,HOU-02,Houston,77,29,84,SUP-014,8,27,Otro,62722,Bronce,Tarjeta Crédito,Sí,Precio Especial,Niebla,Sí,No,204.1,171.4
TX-3826,C-17023,P-ELE-743,Lámpara LED USB,Electrónica,3,11.54,5.59,14/07/2023,LA-01,Los Ángeles,47,24,113,SUP-010,14,22,Otro,54941,No Registrado,Billetera Digital,Sí,Sin Promoción,Lluvia,Sí,No,252.7,225.5
TX-3827,C-19523,P-ELE-580,Teclado USB,Electrónica,1,22.64,11.18,13/11/2023,HOU-02,Houston,52,36,111,SUP-004,11,40,F,26732,Bronce,Efectivo,Sí,Cupón Digital,Niebla,No,No,163.6,160.2
TX-3828,C-92000,P-LÁC-660,Queso Parmesano,Lácteos,4,5.96,3.49,07/05/2023,CHI-02,Chicago,91,34,178,SUP-004,20,63,M,90187,No Registrado,Tarjeta Crédito,Sí,Sin Promoción,Niebla,Sí,No,262.5,242.8
TX-3829,C-39653,P-ALI-214,Avena Quaker,Alimentos,2,4.32,2.41,07/02/2023,HOU-01,Houston,116,27,166,SUP-012,5,42,M,45483,No Registrado,Transferencia,Sí,2x1,Soleado,No,No,81.1,83.7
TX-3830,C-94424,P-LIM-381,Desinfectante 750ml,Limpieza,2,4.45,2.05,18/05/2023,NY-02,Nueva York,42,29,86,SUP-011,21,40,M,63044,Bronce,Tarjeta Débito,Sí,2x1,Soleado,Sí,No,146.4,152.2
TX-3831,C-23386,P-LÁC-797,Queso Cheddar 200g,Lácteos,9,3.98,2.16,14/07/2023,CHI-02,Chicago,89,21,185,SUP-008,16,55,Otro,86156,Oro,Efectivo,Sí,2x1,Lluvia,No,No,79.9,66.2
TX-3832,C-55818,P-ELE-553,Audífonos Bluetooth,Electrónica,3,31.33,14.93,21/11/2023,LA-02,Los Ángeles,16,19,110,SUP-015,16,61,Otro,113179,Bronce,Tarjeta Crédito,Sí,Sin Promoción,Niebla,Sí,No,89.2,71.5
TX-3833,C-23386,P-LÁC-797,Queso Cheddar 200g,Lácteos,9,3.98,2.16,19/07/2023,CHI-02,Chicago,89,21,185,SUP-008,16,55,Otro,86156,Oro,Efectivo,Sí,2x1,Lluvia,No,No,79.9,66.2
TX-3834,C-72487,P-LIM-643,Limpia Vidrios,Limpieza,6,3.47,1.69,04/07/2023,LA-01,Los Ángeles,105,26,120,SUP-012,18,44,Otro,87701,Oro,Transferencia,Sí,Bundle,Lluvia,Sí,No,63.5,63.6
TX-3835,C-55658,P-LIM-164,Cloro 1L,Limpieza,11,3.01,1.42,16/02/2023,NY-01,Nueva York,106,11,126,SUP-006,21,54,M,26849,Oro,Billetera Digital,No,Sin Promoción,Niebla,Sí,No,261.0,267.1
TX-3836,C-23860,P-CUI-285,Acondicionador 400ml,Cuidado Personal,12,6.23,3.18,07/06/2023,CHI-01,Chicago,110,17,129,SUP-008,11,73,Otro,112466,Oro,Tarjeta Débito,Sí,Sin Promoción,Lluvia,No,No,202.2,168.2
TX-3837,C-48879,P-CUI-598,Acondicionador 400ml,Cuidado Personal,3,6.05,3.05,04/07/2023,NY-02,Nueva York,75,34,176,SUP-005,17,57,Otro,77908,Oro,Transferencia,Sí,Sin Promoción,Soleado,Sí,No,77.8,73.1
TX-3838,C-46799,P-LÁC-737,Crema de Leche,Lácteos,8,2.26,1.21,19/05/2023,HOU-02,Houston,19,17,104,SUP-019,15,45,M,33966,Oro,Tarjeta Débito,Sí,Descuento %,Nublado,No,No,204.3,238.7
TX-3839,C-29018,P-ALI-813,Atún en Lata,Alimentos,10,1.9,0.93,09/03/2023,MIA-02,Miami,15,21,171,SUP-005,2,70,M,65971,Bronce,Billetera Digital,No,Sin Promoción,Tormenta,No,No,191.6,211.0
TX-3840,C-75786,P-LÁC-402,Mantequilla 250g,Lácteos,10,3.58,1.93,06/04/2023,NY-02,Nueva York,94,24,197,SUP-001,8,68,M,86995,Plata,Tarjeta Crédito,No,Sin Promoción,Tormenta,Sí,No,231.0,193.4
TX-3841,C-60208,P-CUI-511,Shampoo 400ml,Cuidado Personal,6,6.24,2.99,18/08/2023,LA-01,Los Ángeles,87,21,84,SUP-009,9,61,Otro,26152,No Registrado,Efectivo,No,Sin Promoción,Niebla,No,No,137.3,129.8
TX-3842,C-59385,P-LÁC-436,Queso Parmesano,Lácteos,3,5.94,3.44,12/10/2023,CHI-01,Chicago,110,13,81,SUP-006,10,45,M,77542,No Registrado,Transferencia,Sí,Cupón Digital,Lluvia,Sí,No,251.5,295.3
TX-3843,C-99401,P-LÁC-772,Leche Descremada,Lácteos,5,1.84,1.07,28/07/2023,LA-01,Los Ángeles,14,24,54,SUP-018,11,64,Otro,72270,No Registrado,Tarjeta Débito,Sí,Bundle,Tormenta,No,No,122.2,139.6
TX-3844,C-12647,P-ELE-641,Teclado USB,Electrónica,11,23.53,11.29,14/01/2023,NY-01,Nueva York,10,19,97,SUP-005,7,44,M,100427,Bronce,Efectivo,No,Sin Promoción,Nieve,Sí,No,229.8,243.9
TX-3845,C-55258,P-LIM-582,Limpiapisos 1L,Limpieza,11,4.84,2.46,01/07/2023,NY-02,Nueva York,72,36,139,SUP-007,8,44,F,111517,Plata,Tarjeta Crédito,Sí,Precio Especial,Lluvia,Sí,No,141.9,162.5
TX-3846,C-80656,P-CUI-971,Cepillo Dental,Cuidado Personal,1,2.01,0.91,17/02/2023,LA-01,Los Ángeles,29,22,117,SUP-014,16,74,F,114204,Plata,Efectivo,Sí,Descuento %,Tormenta,No,No,237.5,253.8
TX-3847,C-50773,P-CUI-447,Protector Solar SPF50,Cuidado Personal,11,9.73,5.0,03/11/2023,NY-01,Nueva York,69,17,87,SUP-016,13,22,F,119981,No Registrado,Billetera Digital,No,Sin Promoción,Nublado,Sí,No,106.5,94.4
TX-3848,C-16766,P-CUI-271,Acondicionador 400ml,Cuidado Personal,5,6.19,3.05,16/06/2023,NY-02,Nueva York,92,32,59,SUP-012,7,70,F,92469,Plata,Tarjeta Débito,Sí,Cupón Digital,Lluvia,No,No,197.2,213.7
TX-3849,C-98883,P-LÁC-871,Yogur Natural 500g,Lácteos,10,2.49,1.32,17/07/2023,HOU-01,Houston,82,18,58,SUP-013,13,75,M,51913,Bronce,Tarjeta Débito,No,Sin Promoción,Niebla,Sí,No,122.0,128.7
TX-3850,C-27950,P-ELE-172,Teclado USB,Electrónica,9,23.33,11.29,30/05/2023,LA-01,Los Ángeles,11,21,186,SUP-004,6,27,Otro,29338,Bronce,Billetera Digital,No,Sin Promoción,Nublado,No,No,267.7,290.9
TX-3851,C-72224,P-LIM-915,Suavizante Ropa,Limpieza,6,5.14,2.64,18/07/2023,NY-02,Nueva York,47,30,92,SUP-006,7,35,F,33584,No Registrado,Billetera Digital,No,Sin Promoción,Tormenta,No,No,236.6,204.4
TX-3852,C-48695,P-CUI-271,Gel de Ducha,Cuidado Personal,2,4.96,2.56,13/02/2023,CHI-02,Chicago,23,29,148,SUP-001,6,50,M,50067,Plata,Tarjeta Crédito,Sí,2x1,Tormenta,No,Sí,43.3,50.0
TX-3853,C-59374,P-ELE-494,Cable USB-C 2m,Electrónica,11,9.27,4.53,14/10/2023,CHI-01,Chicago,49,35,145,SUP-010,8,75,F,97098,No Registrado,Tarjeta Crédito,No,Sin Promoción,Lluvia,Sí,No,249.8,249.4
TX-3854,C-80319,P-LÁC-264,Yogur Natural 500g,Lácteos,2,2.42,1.32,05/05/2023,HOU-02,Houston,120,19,149,SUP-003,9,47,Otro,118447,Plata,Billetera Digital,Sí,2x1,Tormenta,Sí,No,227.2,268.3
TX-3855,C-12165,P-ALI-905,Salsa de Tomate,Alimentos,4,2.62,1.27,24/09/2023,HOU-01,Houston,105,32,198,SUP-002,9,48,M,107492,Bronce,Transferencia,No,Sin Promoción,Tormenta,No,No,71.3,59.8
TX-3856,C-83184,P-LIM-152,Esponjas x3,Limpieza,5,1.95,0.88,17/12/2023,CHI-02,Chicago,65,17,84,SUP-011,9,39,M,86520,Oro,Tarjeta Crédito,Sí,Precio Especial,Tormenta,No,No,103.7,106.9
TX-3857,C-49434,P-ELE-134,Cargador Rápido 65W,Electrónica,4,19.39,9.66,28/03/2023,NY-02,Nueva York,18,39,71,SUP-016,6,45,Otro,67824,Bronce,Efectivo,Sí,Precio Especial,Lluvia,No,Sí,126.9,109.5
TX-3858,C-47008,P-ALI-803,Salsa de Tomate,Alimentos,6,2.54,1.26,18/05/2023,CHI-02,Chicago,101,31,182,SUP-015,15,46,Otro,46188,No Registrado,Billetera Digital,No,Sin Promoción,Soleado,No,No,225.1,242.1
TX-3859,C-57989,P-LÁC-777,Leche Evaporada,Lácteos,4,1.66,0.85,18/05/2023,LA-01,Los Ángeles,110,34,98,SUP-006,21,75,F,72191,Bronce,Billetera Digital,Sí,Precio Especial,Niebla,Sí,No,103.2,89.5
TX-3860,C-52759,P-ALI-994,Granola Premium,Alimentos,2,6.97,3.98,16/03/2023,LA-02,Los Ángeles,98,31,72,SUP-009,10,34,M,46300,Oro,Transferencia,Sí,Cupón Digital,Soleado,No,No,266.3,221.2
TX-3861,C-22730,P-ALI-658,Pan Integral,Alimentos,12,3.98,2.04,27/03/2023,MIA-01,Miami,32,14,69,SUP-002,11,52,M,98552,No Registrado,Billetera Digital,Sí,Cupón Digital,Niebla,Sí,No,344.9,339.7
TX-3862,C-73472,P-ALI-964,Atún en Lata,Alimentos,2,1.95,0.94,22/05/2023,LA-02,Los Ángeles,100,22,92,SUP-002,17,33,M,53191,Oro,Transferencia,Sí,Sin Promoción,Lluvia,Sí,No,259.2,248.1
TX-3863,C-15859,P-LÁC-138,Queso Parmesano,Lácteos,4,6.21,3.34,03/06/2023,CHI-01,Chicago,13,27,122,SUP-014,14,75,Otro,103169,Bronce,Efectivo,Sí,2x1,Lluvia,No,No,62.0,52.5
TX-3864,C-64039,P-ELE-425,Hub USB 4 Puertos,Electrónica,1,17.19,8.01,09/02/2023,HOU-02,Houston,38,38,61,SUP-011,18,34,F,75364,No Registrado,Billetera Digital,No,Sin Promoción,Niebla,Sí,Sí,63.2,60.2
TX-3865,C-27096,P-LIM-807,Aromatizante Hogar,Limpieza,1,6.09,3.06,09/05/2023,NY-02,Nueva York,8,15,124,SUP-004,2,35,Otro,109273,Plata,Transferencia,Sí,Bundle,Nieve,Sí,No,143.5,163.6
TX-3866,C-86542,P-ALI-492,Arroz 5kg,Alimentos,11,7.38,4.23,07/05/2023,NY-02,Nueva York,10,29,195,SUP-016,15,66,F,92096,Plata,Tarjeta Débito,No,Sin Promoción,Niebla,Sí,Sí,243.5,232.8
TX-3867,C-10533,P-ELE-461,Cable USB-C 2m,Electrónica,9,9.03,4.6,17/11/2023,NY-02,Nueva York,3,27,155,SUP-017,5,18,F,38782,No Registrado,Transferencia,Sí,Cupón Digital,Soleado,Sí,No,349.5,295.1
TX-3868,C-49303,P-ELE-660,Soporte para Celular,Electrónica,4,9.84,4.82,01/11/2023,CHI-02,Chicago,105,40,155,SUP-005,6,44,F,101263,No Registrado,Tarjeta Débito,No,Sin Promoción,Soleado,Sí,No,293.4,293.2
TX-3869,C-52088,P-LÁC-311,Crema de Leche,Lácteos,3,2.4,1.17,11/04/2023,NY-02,Nueva York,96,33,79,SUP-007,13,66,Otro,75177,Plata,Billetera Digital,Sí,Precio Especial,Tormenta,No,No,250.8,272.5
TX-3870,C-32694,P-CUI-203,Desodorante Roll-On,Cuidado Personal,7,3.93,1.91,24/02/2023,NY-02,Nueva York,29,39,123,SUP-008,18,35,Otro,23684,Bronce,Tarjeta Débito,No,Sin Promoción,Nublado,Sí,Sí,115.4,118.8
TX-3871,C-88157,P-LÁC-852,Queso Mozzarella,Lácteos,3,4.71,2.47,05/06/2023,HOU-02,Houston,111,26,119,SUP-013,12,31,F,75425,Oro,Tarjeta Crédito,Sí,2x1,Soleado,No,No,63.2,64.4
TX-3872,C-48126,P-LIM-362,Jabón en Barra x3,Limpieza,11,2.72,1.28,22/07/2023,MIA-02,Miami,120,27,82,SUP-009,15,44,Otro,98085,Plata,Efectivo,No,Sin Promoción,Tormenta,No,No,83.8,78.3
TX-3873,C-36340,P-ELE-218,Mouse Inalámbrico,Electrónica,4,14.69,7.21,14/11/2023,MIA-01,Miami,100,14,188,SUP-013,15,57,M,57317,No Registrado,Tarjeta Débito,Sí,Cupón Digital,Nublado,No,No,198.5,175.0
TX-3874,C-49434,P-ELE-134,Cargador Rápido 65W,Electrónica,4,19.39,9.66,18/06/2023,NY-02,Nueva York,18,39,71,SUP-016,6,45,Otro,67824,Bronce,Efectivo,Sí,Precio Especial,Lluvia,No,Sí,126.9,109.5
TX-3875,C-97166,P-LÁC-909,Mantequilla 250g,Lácteos,8,3.6,1.89,21/06/2023,NY-02,Nueva York,39,29,189,SUP-015,7,62,Otro,85882,Bronce,Transferencia,No,Sin Promoción,Niebla,Sí,No,227.5,198.5
TX-3876,C-62205,P-LÁC-175,Queso Cheddar 200g,Lácteos,3,4.19,2.25,30/11/2023,CHI-02,Chicago,107,21,160,SUP-006,20,62,F,61277,Oro,Tarjeta Crédito,No,Sin Promoción,Soleado,Sí,No,78.8,92.7
TX-3877,C-57882,P-LIM-762,Jabón en Barra x3,Limpieza,9,2.9,1.32,01/11/2023,CHI-01,Chicago,28,28,157,SUP-001,9,66,Otro,46264,Bronce,Efectivo,Sí,Bundle,Tormenta,Sí,No,175.2,181.6
TX-3878,C-85783,P-CUI-416,Cepillo Dental,Cuidado Personal,6,1.97,0.92,03/06/2023,NY-02,Nueva York,33,13,94,SUP-009,21,41,Otro,79787,Plata,Efectivo,No,Sin Promoción,Niebla,No,No,136.1,158.8
TX-3879,C-92251,P-ELE-331,Cargador Rápido 65W,Electrónica,1,20.38,9.58,05/11/2023,LA-02,Los Ángeles,50,14,99,SUP-019,4,52,Otro,41056,No Registrado,Tarjeta Débito,No,Sin Promoción,Lluvia,Sí,No,318.1,331.9
TX-3880,C-37481,P-ELE-810,Funda Celular,Electrónica,10,7.77,3.17,22/12/2023,HOU-02,Houston,109,10,162,SUP-014,4,70,M,91642,Oro,Efectivo,Sí,Precio Especial,Tormenta,No,No,129.3,125.6
TX-3881,C-65883,P-LIM-983,Detergente Líq 1L,Limpieza,9,5.7,2.84,03/09/2023,LA-02,Los Ángeles,83,17,86,SUP-007,6,51,Otro,46038,Bronce,Efectivo,No,Sin Promoción,Tormenta,No,No,70.1,60.3
TX-3882,C-69447,P-ALI-423,Granola Premium,Alimentos,8,7.33,3.9,01/04/2023,HOU-01,Houston,7,38,131,SUP-003,6,32,Otro,115191,Oro,Transferencia,Sí,Descuento %,Nublado,No,Sí,124.6,144.1
TX-3883,C-97968,P-ELE-135,Cable USB-C 2m,Electrónica,11,9.39,4.46,23/07/2023,HOU-01,Houston,2,24,111,SUP-009,6,66,F,62908,Plata,Efectivo,No,Sin Promoción,Nieve,Sí,Sí,248.7,288.2
TX-3884,C-86643,P-ALI-167,Atún en Lata,Alimentos,3,1.98,0.98,13/06/2023,HOU-01,Houston,110,10,106,SUP-016,13,24,F,104287,Bronce,Billetera Digital,No,Sin Promoción,Lluvia,Sí,No,145.9,137.6
TX-3885,C-22367,P-CUI-390,Jabón Líquido 250ml,Cuidado Personal,6,3.61,1.72,22/12/2023,LA-01,Los Ángeles,95,26,90,SUP-018,7,18,F,66103,Oro,Tarjeta Débito,Sí,Sin Promoción,Soleado,Sí,No,295.0,298.2
TX-3886,C-69433,P-ELE-256,Hub USB 4 Puertos,Electrónica,4,17.44,8.3,09/09/2023,MIA-01,Miami,38,31,108,SUP-014,2,45,F,73243,Plata,Efectivo,Sí,Precio Especial,Soleado,Sí,No,374.1,372.1
TX-3887,C-18592,P-LÁC-472,Leche Entera 1L,Lácteos,1,2.07,1.1,22/10/2023,NY-01,Nueva York,101,24,179,SUP-017,3,46,F,112772,Plata,Tarjeta Crédito,Sí,Bundle,Lluvia,Sí,No,257.1,273.8
TX-3888,C-65469,P-ELE-838,Audífonos Bluetooth,Electrónica,8,29.64,15.11,05/05/2023,MIA-01,Miami,101,13,70,SUP-004,21,29,M,64830,Plata,Billetera Digital,No,Sin Promoción,Tormenta,No,No,126.6,109.6
TX-3889,C-90641,P-ALI-840,Salsa de Tomate,Alimentos,12,2.63,1.32,12/07/2023,NY-01,Nueva York,13,25,154,SUP-011,19,59,M,110609,No Registrado,Efectivo,No,Sin Promoción,Nieve,No,No,173.9,171.7
TX-3890,C-19206,P-LÁC-314,Crema de Leche,Lácteos,2,2.34,1.2,21/07/2023,NY-02,Nueva York,72,21,141,SUP-011,9,22,M,50297,No Registrado,Tarjeta Crédito,No,Sin Promoción,Niebla,Sí,No,228.1,246.6
TX-3891,C-94387,P-LÁC-692,Queso Mozzarella,Lácteos,7,4.64,2.47,28/02/2023,LA-01,Los Ángeles,34,24,163,SUP-004,13,49,Otro,70930,Oro,Tarjeta Crédito,No,Sin Promoción,Lluvia,No,No,240.6,222.5
TX-3892,C-95014,P-CUI-869,Gel de Ducha,Cuidado Personal,6,5.14,2.52,16/10/2023,HOU-02,Houston,101,25,125,SUP-003,18,50,F,46935,Bronce,Transferencia,No,Sin Promoción,Niebla,Sí,No,134.4,112.5
TX-3893,C-70993,P-ALI-909,Aceite Oliva 1L,Alimentos,3,9.93,5.77,31/10/2023,CHI-02,Chicago,6,38,185,SUP-014,12,74,Otro,95850,Bronce,Tarjeta Débito,Sí,Cupón Digital,Nieve,No,Sí,43.2,45.3
TX-3894,C-28567,P-LÁC-376,Leche Entera 1L,Lácteos,8,2.08,1.12,03/04/2023,HOU-01,Houston,80,34,150,SUP-009,7,24,F,52103,Plata,Billetera Digital,No,Sin Promoción,Soleado,Sí,No,102.9,104.1
TX-3895,C-31964,P-CUI-709,Acondicionador 400ml,Cuidado Personal,8,5.94,3.17,09/10/2023,CHI-01,Chicago,4,21,188,SUP-002,21,45,M,62291,Plata,Tarjeta Crédito,Sí,Sin Promoción,Nieve,Sí,Sí,287.7,240.9
TX-3896,C-23979,P-LÁC-100,Queso Parmesano,Lácteos,7,5.97,3.46,25/08/2023,HOU-02,Houston,12,10,158,SUP-014,16,23,M,43572,Bronce,Tarjeta Débito,No,Sin Promoción,Nublado,Sí,No,108.2,97.7
TX-3897,C-12846,P-CUI-944,Protector Solar SPF50,Cuidado Personal,10,10.12,5.13,29/12/2023,LA-02,Los Ángeles,82,26,155,SUP-012,19,75,M,96194,Plata,Billetera Digital,Sí,Precio Especial,Soleado,No,No,69.1,66.5
TX-3898,C-36907,P-CUI-304,Hilo Dental 50m,Cuidado Personal,5,2.58,1.11,13/08/2023,LA-01,Los Ángeles,92,36,174,SUP-017,21,44,F,47524,Oro,Tarjeta Débito,Sí,Cupón Digital,Soleado,Sí,No,206.4,241.5
TX-3899,C-10286,P-ELE-805,Audífonos Bluetooth,Electrónica,7,30.18,15.26,30/05/2023,CHI-02,Chicago,8,37,176,SUP-016,20,69,Otro,103212,Oro,Billetera Digital,No,Sin Promoción,Lluvia,No,No,236.6,264.0
TX-3900,C-85019,P-LIM-876,Jabón en Barra x3,Limpieza,2,2.91,1.33,21/12/2023,LA-01,Los Ángeles,15,36,105,SUP-012,4,59,F,100695,Oro,Tarjeta Débito,Sí,Precio Especial,Lluvia,Sí,Sí,243.3,238.7
TX-3901,C-66118,P-LIM-401,Bolsas Basura x20,Limpieza,4,3.27,1.58,29/07/2023,MIA-01,Miami,39,19,74,SUP-002,11,61,Otro,43369,No Registrado,Tarjeta Crédito,No,Sin Promoción,Nublado,No,No,74.1,73.0
TX-3902,C-58550,P-LÁC-781,Queso Mozzarella,Lácteos,1,4.61,2.56,13/09/2023,MIA-02,Miami,37,28,161,SUP-015,9,21,F,55616,Oro,Transferencia,Sí,Cupón Digital,Soleado,Sí,No,180.4,193.7
TX-3903,C-47008,P-ALI-803,Salsa de Tomate,Alimentos,6,2.54,1.26,21/11/2023,CHI-02,Chicago,101,31,182,SUP-015,15,46,Otro,46188,No Registrado,Billetera Digital,No,Sin Promoción,Soleado,No,No,225.1,242.1
TX-3904,C-50820,P-ELE-293,Cargador Rápido 65W,Electrónica,11,20.77,9.59,04/05/2023,NY-02,Nueva York,104,14,180,SUP-017,3,61,M,18548,Plata,Efectivo,No,Sin Promoción,Nublado,Sí,No,302.1,273.5
TX-3905,C-17072,P-ALI-541,Aceite Oliva 1L,Alimentos,8,9.98,5.66,04/12/2023,CHI-01,Chicago,115,32,187,SUP-019,9,32,F,110561,Plata,Billetera Digital,No,Sin Promoción,Tormenta,Sí,No,128.5,148.6
TX-3906,C-23386,P-LÁC-797,Queso Cheddar 200g,Lácteos,9,3.98,2.16,05/08/2023,CHI-02,Chicago,89,21,185,SUP-008,16,55,Otro,86156,Oro,Efectivo,Sí,2x1,Lluvia,No,No,79.9,66.2
TX-3907,C-39187,P-CUI-552,Hilo Dental 50m,Cuidado Personal,7,2.52,1.1,13/07/2023,NY-02,Nueva York,49,39,177,SUP-003,17,38,Otro,118095,No Registrado,Tarjeta Débito,Sí,Precio Especial,Niebla,Sí,No,259.8,291.4
TX-3908,C-26354,P-ALI-693,Arroz 5kg,Alimentos,5,7.27,4.18,18/08/2023,HOU-02,Houston,16,31,148,SUP-005,16,45,F,45909,Plata,Tarjeta Crédito,No,Sin Promoción,Soleado,No,Sí,59.5,49.4
TX-3909,C-67397,P-ELE-110,Lámpara LED USB,Electrónica,8,11.96,5.53,03/09/2023,CHI-01,Chicago,29,19,122,SUP-014,10,70,M,117180,Bronce,Transferencia,Sí,Precio Especial,Tormenta,No,No,53.2,42.8
TX-3910,C-13592,P-LÁC-822,Queso Mozzarella,Lácteos,5,4.44,2.56,25/07/2023,MIA-01,Miami,65,37,183,SUP-002,14,65,F,62036,No Registrado,Efectivo,No,Sin Promoción,Niebla,Sí,No,189.2,195.2
TX-3911,C-23813,P-ELE-792,Cable USB-C 2m,Electrónica,10,8.85,4.43,17/09/2023,LA-02,Los Ángeles,45,40,84,SUP-004,4,70,Otro,31030,Plata,Billetera Digital,Sí,Precio Especial,Nieve,Sí,No,106.2,119.9
TX-3912,C-69828,P-ALI-309,Cereales Kellogg's,Alimentos,5,4.9,2.68,21/12/2023,NY-01,Nueva York,92,14,107,SUP-008,2,72,F,92439,No Registrado,Transferencia,No,Sin Promoción,Tormenta,Sí,No,314.7,282.9
TX-3913,C-76741,P-ELE-184,Lámpara LED USB,Electrónica,11,11.73,5.57,06/10/2023,CHI-02,Chicago,47,31,196,SUP-020,16,69,Otro,25913,Bronce,Transferencia,No,Sin Promoción,Niebla,Sí,No,238.2,268.0
TX-3914,C-75978,P-LIM-853,Esponjas x3,Limpieza,12,2.06,0.91,04/07/2023,LA-01,Los Ángeles,89,28,86,SUP-020,3,43,Otro,105569,Plata,Transferencia,Sí,Precio Especial,Soleado,No,No,296.3,328.7
TX-3915,C-27303,P-LIM-906,Aromatizante Hogar,Limpieza,5,6.13,3.16,02/10/2023,CHI-01,Chicago,72,26,112,SUP-018,19,41,F,98054,Oro,Transferencia,Sí,Descuento %,Nublado,Sí,No,192.6,187.0
TX-3916,C-49873,P-CUI-131,Desodorante Roll-On,Cuidado Personal,3,4.18,1.95,23/11/2023,NY-02,Nueva York,32,40,104,SUP-010,7,34,Otro,43290,Plata,Tarjeta Débito,No,Sin Promoción,Niebla,No,No,185.8,201.2
TX-3917,C-93624,P-LÁC-618,Yogur Natural 500g,Lácteos,3,2.43,1.28,13/02/2023,CHI-01,Chicago,30,29,77,SUP-006,2,62,F,101022,Plata,Billetera Digital,No,Sin Promoción,Tormenta,Sí,No,264.5,242.3
TX-3918,C-44573,P-CUI-887,Hilo Dental 50m,Cuidado Personal,8,2.5,1.11,08/05/2023,LA-02,Los Ángeles,6,17,127,SUP-006,3,60,Otro,111866,No Registrado,Billetera Digital,No,Sin Promoción,Tormenta,Sí,No,293.8,338.6
TX-3919,C-86376,P-CUI-971,Crema Corporal,Cuidado Personal,3,7.46,3.79,07/12/2023,LA-02,Los Ángeles,61,12,84,SUP-015,16,33,F,101537,No Registrado,Transferencia,Sí,Descuento %,Niebla,Sí,No,163.5,160.8
TX-3920,C-68780,P-ALI-133,Avena Quaker,Alimentos,12,4.34,2.41,27/03/2023,CHI-02,Chicago,6,15,185,SUP-006,20,70,F,95529,No Registrado,Transferencia,Sí,Descuento %,Lluvia,Sí,No,192.2,219.6
TX-3921,C-49260,P-LIM-639,Suavizante Ropa,Limpieza,3,5.08,2.53,10/11/2023,MIA-02,Miami,48,25,111,SUP-010,10,48,M,24340,Oro,Tarjeta Débito,Sí,Cupón Digital,Tormenta,No,No,224.4,220.5
TX-3922,C-14317,P-ELE-295,Teclado USB,Electrónica,3,22.99,11.5,16/10/2023,LA-01,Los Ángeles,85,28,55,SUP-002,6,37,F,79513,Plata,Tarjeta Crédito,Sí,Cupón Digital,Tormenta,No,No,165.4,148.7
TX-3923,C-94967,P-ALI-617,Avena Quaker,Alimentos,6,4.28,2.39,13/12/2023,LA-02,Los Ángeles,38,21,115,SUP-016,4,23,F,47734,Bronce,Tarjeta Crédito,Sí,Precio Especial,Tormenta,No,No,82.0,75.9
TX-3924,C-49260,P-LIM-639,Suavizante Ropa,Limpieza,3,5.08,2.53,24/07/2023,MIA-02,Miami,48,25,111,SUP-010,10,48,M,24340,Oro,Tarjeta Débito,Sí,Cupón Digital,Tormenta,No,No,224.4,220.5
TX-3925,C-18592,P-LÁC-472,Leche Entera 1L,Lácteos,1,2.07,1.1,19/06/2023,NY-01,Nueva York,101,24,179,SUP-017,3,46,F,112772,Plata,Tarjeta Crédito,Sí,Bundle,Lluvia,Sí,No,257.1,273.8
